id	label	comment
395	0	我真的好羡慕那些可以无所顾忌离开这个世界的人
396	0	昨天晚上头很痛 很痛 痛到想撞墙死掉。是泪水模糊入睡的一晚上。醒来觉得好累好累 。我又变得不好了。病情很反复。今天也是孤独的在世界里痛苦的呆一天。
397	0	最无助的是亲戚的刀向我砍来，人心其实谁也摸不透，我祝福他们早点死。让他死去的弟弟，我的父亲看看，他所谓的家人是怎样逼迫他留在世上的儿女的，最千刀万剐是那几个满腹仁义道德，但双手充满献血的人，
398	0	"走饭，我第一次知道你，也第一次留意到你。你知道吗？我也很想离开这个世界。这是我换抑郁症第六年了。吃药吃了五年。什么时候能够戒药，遥遥无期。。很多人无法理解我，我也很多事情无法理解别人。就好像，我不吃药就睡不着。我不求理解，只求别瞎扯我们会伤害别人。我一直隐藏自己的没心。我好累。 <a  alt=""http://t.cn/Rsm9EZi"" suda-uatrack=""key=transmit_pic&value=transmit_pic_minicard"" href=""javascript:void(0);"" action-type=""widget_photoview"" action-data=""object_id=1022:230597293f099f21b79a392c08e04d54bb8c58&pid=746257c2gy1fv4wc0lz0qj20qo1betmo&mid=3424883176420210&cid=4282856920118461&short_url=http://t.cn/Rsm9EZi"" imagecard=""pid=746257c2gy1fv4wc0lz0qj20qo1betmo""><i class=""W_ficon ficon_cd_img WBficon"">?</i>评论配图</a>"
399	0	我们一起私奔吧
400	0	自杀这个念头已经有几年了 可是我怕疼 想没有痛苦的死了 想死的时候没买安眠药 就这么又拖了我这么久 为什么我平时跟没事儿人一样 在别人眼里我是最活泼的 就像疯子一样 我觉得我很开朗啊 可还是有自杀的念头
401	0	你怎么这般绝情，把伤痛给我，自己过得好，如果我离开这个世界，你对我会愧疚吗？曾文贤
402	0	等再存点钱给父母再离开人世吧。不能看着两老离开我的那天我比他们先离开吧
403	0	饭，我没有勇气自杀，我还有父母，我不能让他们难过，可是我好难受，我爱他但我没有好好对他，他也爱过我的，只是现在不爱了，我们结婚后他出轨了，他说跟我在一起好压抑，翻着之前种种的压抑，他出轨出的理所当然，说都是我逼的，我真的好痛苦，真正爱过却不知道怎么爱失去了他
404	0	评论已有136万了 我爱爸妈 每次有死一死的念头都会想起他们 至于我为什么想死一死 大概是身边永远没有朋友 身边曾有一个 抢走了我的男朋友 是的我也没碰到过一个好男人 我认真对待的每份感情都会被糟蹋 现在 我已经不相信任何人了 我讨厌孤单养了只猫 因为掉毛爸妈总是让我送人 我不知道会撑到什么时候
405	0	大概4-5年前，想死的心情特别浓烈，后来去欢乐谷感受了一下，过山车，当车把我带到最高点时，我在想，跳楼大概是这种感觉吧，一瞬间觉得太可怕，然后就放弃了，后来我特别喜欢一切刺激的游戏
406	0	身在他乡的我也有比较严重的抑郁症，许多许多的事情压的我喘不过气来，不敢回家，不敢接触人，只去工作，最近有点崩溃了，不知道是否该离开这个世间
407	0	比离开这个世界更难的是 留下
408	0	没什么要倾诉。没有遇事激动。没有痛苦没有很难过。很清醒，不是一时冲动。想清楚了，没有可惜的事，没有想要做完什么的欲望。是平静的。这样的时候，自杀不会后悔也没有办法被救。如果扛不过去，就过不去了。这时候，自杀干预热线，心理咨询，朋友的陪伴，药物治疗都没有用。还活着只是一时放弃自杀了
409	0	真想離開這人世間。
410	0	真的被自己的思想和阴暗所淹没，可能会神不知鬼不觉地走吧。我不会留遗书的，因为我认为走就该走的洒脱一点，遗书太累赘
411	0	我不知道我是怎么了，我把自己藏起来，可是我想做我自己的时候，所有人都不接受，今天看了跳崖女孩的遗书，字字句句都如我，我真的不怕死，只是我怕家人伤心，我已经撑了，5年了，我不知道还能撑多久，等我！
412	0	饭。我想早点离开这。每天都告诉自己。再坚持一下。等我有能力了。等我有钱了。我就走。离这里远远的。离他们远远的。然后去过我想过的人生。但是我现在连希望都没有了啊。我连骗自己的理由都没有了。
413	0	饭。好想她能回来。虽然现在的我一无所有，但是我已经计划好了。昨天哀求了一天未能如愿。不想再找理由和动力了，好累。看着她的绝情，或许她不会那么伤心。我很害怕去一个没有她的世界，好想见到她。饭，给我点勇气。就是死一死没什么大不了对不。煎熬和挣扎太难受。我们相见的时候我能抱抱你吗。
414	0	饭饭，当死神的手牢牢抓住你的时候，你有没有期待有一把生的希望的温暖你？好像有一场只让自己死的天灾人祸，这样对谁都不必抱歉，安安静静的离开。人常说佛能度化一切烦恼，可有时候也发现佛能做的只是一遍一遍的听我们内心里的祷告和求救，如果真有轮回，好想这一生魂飞魄散。假装开心的样子，好累
415	0	想逃离这个世界，可是没勇气，要去山间与世隔绝
416	0	不好玩不开心的话，组队徒步去西藏啊。走最危险的路，看最好的风景
417	0	痛苦，差不多已经对这个世界绝望了，活着感觉行尸走肉毫无意义可言，等我积攒够了失望和赴死的勇气，我就去追随你的步伐！
418	0	[憧憬][憧憬][憧憬]我想要离开这个世界！
419	0	总是对自己不自信 敏感 很在意别人的想法 怕被别人看不起 也从来没跟别人说过自己的想法 总是不开心 也不爱说话了 在家里发呆看着窗外也想过抱着自己的猫跳下去 可是一想还有家里人 就取消想法了 不知道是不是抑郁症 但是感觉自己很孤独 总是孤独 爱哭 感觉自己很难熬 怎么办
420	0	有时候，真的很羡慕路边的乞丐，总觉得他们无忧无虑，这才是真正的为自己而活，而且就算想离开世界，也能做到毅然决然，了无牵挂。对得起自己也不会对不起谁。
421	0	一心求死，死亡来临那一刻，很恐惧，死了就真的什么都没有了，跟这个世界失去联系，看不到明天的太阳了
422	0	饭饭 你知道吗 我想去找你 可是我不敢直接像他们那样跳楼 因为即使我的家人以前对我不好 但我怕我自杀他们会被人说闲话 我怕他们睡得不安稳 所以我瞒着家里找了两份工作 白天晚上都上班 一天只睡三四个小时 我想要这样子慢慢的慢慢的把身体搞垮 然后不行了去找你 时间可能会比较长 你要等我 好吗
423	0	那些人说真正想死的人不会留遗言，可我是真的想死也是真的想留遗言
424	0	好久没来了，饭，想离开，从这世界。
425	0	我一直都放不下她我不知道什么时候才能忘记。我好想离开这个世界。爸爸妈妈我也不管了。我好想解脱
426	0	好想知道另一个世界什么样子，但我又在担心我离开后的这个世界，身后事还没处理好，不能死
427	0	今天有人在我公司附近商场跳楼自杀了，心里很不好受，告诉我为什么生命会这么脆弱，这个世界这么残忍
428	0	真的越来越想离开。小时候会想死一死看谁在乎我，不明白死了就回不来了。现在想真的没什么比死更解脱吧...
429	0	饭，我觉得死一死真的挺好的，我动过无数次念头，可是最终没有，但是今天我想明白了，我放不下家人，我要存够钱给他们养老，立个目标存到30万给他们养老，然后我就可以安心的走了，这样他们就不会没人照顾了。我想的很周到对不对。
430	0	等我回过神来，哦，不在了，能将你轻轻放下就好了 我这样想了很多年。但我这个人身上没有奇迹。把我丢到沙漠我不会找到绿洲 扔进海里我不会抓住浮板 任何绝境我都不会生还。你的皮肉是会熔化我的岩浆 骨架是会活埋我的雪山&nbsp;&nbsp;看清了心惊肉跳 逃都为时已晚 只有灰飞烟灭才可佯装从未到过你身旁。 ???
431	0	不如来昆明找我吃饵块喝梅子酒再去看看洱海
432	0	给过我爱情的人离开了，留下我一个人，守着想丢又舍不得丢的回忆，我想和他一起离开的来着。可是以前那个爱我的人啊，我好舍不得他就这么走了，他如果知道他变了之后这样伤害我，会不会心疼我。
433	0	我想要离开这个世界了……为什么要给我光 我很讨厌这里 为什么会变成这样 我甚至想掐死自己 我 我真的很不喜欢这里
434	0	压抑的喘不过气。一合上眼就浮现过去。眼睛又肿了。太没出息。想要同你一起离开
435	0	饭，自杀被救朋友告诉我你的故事，原来差一点我们就在同一个世界了。朋友眼里无比乐观的我，自信心满满的我，好像被这个世界开玩笑了一样，挚友离世 喜欢了我十几年的男生自杀，兄长被拘。所有的自信，不服输，上进努力，好像都没有意义了，朋友问我不能好好活下去吗？我不知道，真的不知道。
436	0	我也准备离开了，不过不是抑郁症，是肺癌加甲状腺癌，双保险[笑cry]希望有缘遇到你[嘻嘻]
437	0	可是我怕伤害，怕伤害人家女方，我不敢结婚也许是因为有你这样的老爸，也许是因为我这样的人就不该拥有爱情一样，我想离开这个世界，因为我发现我一直都在好好的和你相处，可是你永远也不知道去改变，知道你有病，但是我真的希望自己有神经病，然后像你一样不问世事，一个人活在自己的世界里，
438	0	现在真的好难受，很痛苦，每天都很痛苦。好想离开这里
439	0	饭，你把我带我吧！已经没有力气再自我安慰了。想离开这里了
440	0	饭饭 你有写遗书吗 你是很冲动的走了还是理智的走了 你有想过你妈妈会怎么样 诸如此类这些的吗
441	0	看来毒害的不止个别人。都是我们的贪念把我们推入万丈深渊。我才27，人生才刚刚开始就面临结束。我也不想这样的，与其这样生不如死，可能离开这个世界就可以重新选择了吧，我想去第三世界吃后悔药。
442	0	饭 我真的好难过啊 我不知道还能撑多久 要不是因为爸爸妈妈 我可能早就离开这个世界了 这段日子 所有的一切都向我砸过来 我也不知道压死骆驼的最后一根稻草在哪里 我只求在它压死我之前 能出现一件让我觉得生活是有意义的事情吧
443	0	哎，心情沉于低谷，好想闭气不让心再跳动。求助于任何人都是无果，包括父母都是不可信不靠谱。没人能够理解我的痛楚和心境，我想摆脱离开，是多么艰难困苦啊！上天，为什么对我的考验这么多，这么苦难，我都快撑不住了，你再不赐予任何点点希望，我将沉沦于大海，将这生命献出。求不多，唯有情感和心动
444	0	还没看过海死之前一定要看看海
445	0	为什么世界末日是个骗子啊，大家一起消失真的是最好的结局了
446	0	我妈说 我什么都烦她 让我去跳楼 讲真的 我就是应该死的。妈卖批 当初干嘛生我下来 舅舅他们都说扔了我的 你干嘛那么心软 就是你心软 人善被人欺 不然你也不会被现在这个后爸欺负你 什么都给不了你&nbsp;&nbsp;还要骂你 当你是保姆小二一样。你说了 如果没有我 你就会好一点。
447	0	那一点点求生欲被满满消磨，我没有你的勇气，但是我好痛苦……我好想离开这个世界，这个世界好恶心～走饭我想离开这里，
448	0	让我离开这个可恶的世界吧
449	0	他说如果我现在出事，他也脱不了干系的，所以我尽管特别想死想离开，我也要撑一撑，我想离开这，离开他，我很爱他，所以我不能连累他
450	0	我们都知道如果再这样持续下去，只能这样过完一辈子了，我们都明白我们没有跳下去的勇气
451	0	饭，可能有个人离开了，没能帮到他，我也没能帮到你，就像没人能帮到我那样，如果我不想走出这个病，吃药也是没用的。饭，你离开了的这个世界，还会有很多人知道你，每晚在这里自言自语。我们也许在哪天最后一根稻草也断了的时候，也会随你而去的吧。生而为人，活着很累
452	0	我不要再活着了 他们明年离开这里 就我自己一个了 我没有生存能力 我只有自己乖乖离开这个世界。
453	0	奶奶，我想和你一起去。我不能接受以后的几十年我要一个人孤独的活下去，是真的接受不了，杀了我吧
454	0	我想去找你，离开这个世界，离开那些痛苦
455	0	以前看新闻看到有人自杀也会和别人一样的想法死都不怕为什么怕活着现在看到别人自杀都会很难受觉得很可怜也很羡慕，以前再难受都会想到一件两件哪怕是很小的事情都可以支持自己活下去都能振作起来现在我真的365天每天都想自杀太恨自己太难熬了
456	0	饭，我真的熬不下去了，我好想走，好想离开这个世界
457	0	收到个私信，问我怎个死法方便快捷。忘记在饭这里写过什么了，不过还是感觉有点好笑，一方面国产手机国产软件真不敢随便说话怕死不瞑目，另一方面我个人又没办法给死亡做什么测评。目前为止测试过的，连续两顿不吃饭、不饿但有点神志不清，对疼痛的感觉会降低一些。不吃饭还晒太阳会感觉更晕。
458	0	今天也是一样的惨绝人寰，明天更是如此。早点离开这个世界真的是很幸福的事。
459	0	没什么好说的了，就是已经很难受了，已经半年了就想好好的休息，想一直睡下去，母亲是不可能理解的了，找过的医生是个二流的没有什么用还更让我难受，已经没有动力了也几乎没多少意志了，但又怕，怕割腕那钻心的痛，怕安眠药那致命的痛苦。你看，我的组织的语言读起来怪怪的但你一定能懂我吧（求治疗）
460	0	我很难过 我想离开这个世界
461	0	是不是捐了器官，骨灰洒向大海，就可以来世不再为人？
462	0	那也没关系 我和她一样 就想死一死 见不见无所谓
463	0	好像这种感觉有好多年了。尤其是这两三年。我过得好累。可不论活的再痛苦在家人面前我都会开开心心的。这几年夜深人静的时候，很多次，就是有那么一瞬间。挺想离开这个世界。我也不知道怎么一直都还是苟延残喘的活着。
464	0	用一个完美的方式离开这个世界…还可以给家人留下一笔钱
465	0	试图把我拽下深渊的你何时才能罢休 我很尽力的在挣扎 如果有一天我真的没有力气了 我只好随你一起坠入深渊.
466	0	今天中午不小心 遇见了她 她从我身边不到一米的地方走过去 我连看都不敢正眼看她 然而 我走过去的那一瞬间 我又差点不能呼吸了 心跳瞬间加速 那一刻我感觉好像要死一样很痛很痛&nbsp;&nbsp;我多想离开这个世界我再也不因为想她遇见她然后一了百了
467	0	每时每刻都有人离开这个世界 为什么不能是我呢
468	0	我很累了。想离开这个世界了
469	0	饭啊，我好傻啊，为了得到朋友同学的关注，我甘愿做跳梁小丑，到头来却成了笑柄。朋友同学我接近不了，家人我厌恶至极，陪伴我的猫也离我而去。想哭却又哭不出来，我连哭的权利也没有了，这样的人生，我不要也罢，可事实摆在那里，我必须得接受。饭呐，我何时才能见到你？
470	0	不知道是不是自己老了还是怎么的。总是想到死，一想到遗书要写的东西，我就止不住哭。也许这一生太多难过，从未被谁理解吧。
471	0	其实我好希望有世界末日，这样我就可以不用为我的离开找理由，名正言顺的远离这个世界
472	0	一个人在这个世界上的牵绊太多了，连自己选择死亡都成了奢望
473	0	饭饭，我没有抑郁症，但是也很想死，不知道抑郁症是什么样子，只知道我现在是真的真的很想去死。想了七年，从一开始的兴奋到现在满脑子都是去死去死去死，现在在想怎样才能把自己的死亡带来的负面影响减到最低。当我有了弟弟或者妹妹的时候，我就会离开
474	0	饭饭呀，今天我一个喜欢的女孩子，她突然说，希望明天放她的葬歌。直白点就是她希望去死。我突然好难受，看着喜欢的人这样，我却不能穿过屏幕去抱住她。假如她真的自杀了，我恐怕，也会和她一起吧……她是我和这个世界唯一的接触。没了她，我找不到第二个可以倾诉的人。
475	0	饭饭，为了活着而去《自杀》会是怎样的体验？简单的行囊简单的上路，这一次滇藏线之行我徒步去走完。这一路上什么情况都会发生，生死各一半，狠下心去寻找自己。有没有伙伴要一起，有的我在拉萨等你，没有的话就这几天我就出发了。
476	0	想自杀，如果父母不慈祥就好了，如果爷爷奶奶不慈祥就好了，这样我也就没有任何牵挂了，也不用理会别人的眼光了，自残过，每天想着怎样离开才能不惊动父母呢
477	0	问我室友，活着有什么意义呢，他看着我，不知道，要不咱俩跳下去啊
478	0	想死又不敢死，真的好痛苦，谁能帮帮我吗
479	0	我想想 一直是个心理脆弱的人。初高中就有想自杀的经历，高中严重到想去看心理医生 现在情绪又重返，好想自杀
480	0	还说大不了一起死
481	1	最近好不容易没有犯病了，可是今天看了微博上说庆阳那个女孩跳楼自杀的事，瞬间就不好了，感觉人有时候不是人，这就是个地狱
482	1	现在想写遗书，可是没有好看的纸，我明天买了写吧
483	1	割腕真疼
484	1	有人要一起死的嘛
485	1	吸稀有气体自杀是不是不痛苦啊
486	1	我第一次那么想要跳下去
487	1	我的嗓子很痛 我想跳楼
488	1	大家可不可以一起建个群啊、我也想死、带带我
489	1	没有一天活的有意思。今天中午的时候想象着新闻里跳楼的那个人如果是我也会放手。
490	1	和他分的第二天我割腕了 三刀 压根没卵用 现在左手留着三条线
491	1	每到晚上就特别想死，很丧。现在在给自己写遗书，每天写一句，写完我就去死啦
492	1	所有想死的人都跟我一起走吧
493	1	割腕中，疼痛的感觉能更清醒
494	1	阿 我昨晚想跳楼的 在窗台从三点做到六点半 好高啊 我一个人 其实还是挺怕的 就是 感觉自己一个人啊 腿都软了 我还是不敢跳 看着天亮 就从上面下来了 不想被看见啊
495	1	我买了九点的机票 我去机场的路上会不会被滴滴司机杀了 不过我又不好看又不值得杀我 那我啥时候能勇敢的去死啊 整天想着死但我又怕死 真失败
496	1	看了很久女孩跳楼的新闻，如果猥亵是发生在我身上就好了，这样女孩会没事，我可以带个人渣陪我去死
497	1	有没有一起的
498	1	跳楼?
499	1	上吊
500	1	割腕
501	1	来啊我们一起死掉吧 没有痛苦 没有难过 不会有那么多无奈的绝望 无力到再也抬不起头 来啊来啊 我们一起快乐吧
502	1	我也用安眠药自杀 没有成功 结果我断片了
503	1	突然发现跳楼死相也不是很难看
504	1	有没有人一起死的做个伴
505	1	但你想想遗体还是应该无痛的走。
506	1	我不想跳楼想无痛死
507	1	饭 我真的好没用啊 我真的现在就想找出租屋烧炭
508	1	有房间吗？一起死
509	1	有没有一起相约烧炭的
510	1	现在学校在期末考试，七月八号我就能回家了，回家就可以自杀了。其实最近一直想吊死，可是死在宿舍会给舍友留下不小的阴影。我也想好怎么死了，在一个阳光明媚的上午，躺在一个装满水大盆里，透过水看天
511	1	我的刀快到了……期待我能见到你小饭饭～这是第一次尝试割腕自杀希望能成功，成为最后一次
512	1	我伤害自己，同时也会伤害关心我的人，可是我真的忍不住啊，为什么会忍不住想割腕，流血，我是不是有病。
513	1	胃痛 我想流泪可是流不出来了 准备准备 烧炭吧
514	1	今天看到一则新闻说，有一个女孩子跳楼了，抑郁三年，我想她一定很绝望，那天我做梦时，梦到了我自杀，梦里的我如她一样，很难受，死了，但是醒来发现居然是梦，好可惜
515	1	又是一天过去了。 K对我说我们会不会一起跳楼？ 我甚至隐隐期待，身体坠地脑浆迸裂的那一刻。
516	1	有约烧炭自杀的吗？
517	1	约烧炭么
518	1	有没有一起死的
519	1	是不是跳楼不知道，因为我想遗体完整一些。
520	1	很压抑，很难受，决定跳楼 再见。 201807.29
521	1	刚才在四楼，一瞬间有冲出去，跳下阳台的想法，我早晚有一天要背自己逼疯掉。总是想着离开人间的死法，只是在心底一直告诉自己要活下去。
522	1	饭，是我自己无能，承受不住生活的压力，昨天还分手了，所有的事都不顺，我遗书都写好了
523	1	自杀方式里我觉得目前跳楼是最快能解脱的，一下子就肝脏破碎，死亡窒息。
524	1	我今天决定也去死一死，如果明天我没有删除这条评论，希望您能为我点一支蜡烛。
525	1	我去蹦极就是为以后跳楼做准备
526	1	那天做心理测试，做出来自己潜意识里，还是最想死。我？？？？？确实，行尸走肉活着不如死了，但是我不想爸妈伤心，没有爸妈，我现在从图书馆跳下去都没事，贼开心。
527	1	在楼顶想了很多种死去的方式
528	1	不开心的都去死一死
529	1	想带上我妈一起死，她看起来好像跟我一样活着很累
530	1	求推荐能死的方法，勒自己试过了后面晕过去就没力气死不掉，割腕最后他妈被发现送医院没死掉，吃了杂七杂八的药除了肚子疼也没死
531	1	真心想死，除了跳楼还有啥
532	1	哦对了我有大个玻璃球，卡死总行了吧，我去试试，窒息的话查房之前应该能死掉
533	1	你是艺术的产物 它赋予了你生命 就像我们避开一只蚂蚁一样的简单 所以我要回到艺术里 那种人性的艺术是无法用任何物化的东西可比拟的 我们一起去死吧
534	1	真的好想去死，我已经坚持不住了，有没有人哪里适合死的地方，没有人知道！就这样死去！
535	1	一起啊，有没有兴趣去西藏，死在一个漂亮且没人知道的地方
536	1	有没有人愿意组团去死的！死在一个没人旦且漂亮的地方，具体死在哪里，可以一起讨论！
537	1	我在武汉，你在哪里？我看你简介是在内蒙古！我也是坚持了3年，实在是坚持不住了！想死，但不知道用什么方式好一点，我想死的悄无声息，很烦！
538	1	为什么妈妈当初不抱着我跳下去
539	1	我可以带着妈妈一起死吗 如果我自己死的话 她会很痛苦
540	1	一个半月前确诊的中度抑郁症，现在不敢吃药，因为还要考试 也怕胖。一个月前被父母押回老家，虽然正常上班但是每天晚上都要情绪崩溃都要哭，拼了命想逃离这个城市，还被父亲天天打击威胁施加精神压力，就在昨天甚至有跳楼的念头。好想坚持下去但是好难好难
541	1	最近感觉就像在悬崖边看景色，谁阻止我我就跳下去。以前总是告诉自己，去吃顿好的，撑过这场就好了，总会好的，最近觉得呵呵，好不了了
542	1	黑龙江 一起走私信我。我是学生 没有其他坏想法别担心
543	1	我想买晕车药或者是开煤气??
544	1	有点羡慕国外能用枪自杀的，感觉很方便。
545	1	我在好好工作好好生活了 努力积极向上 也谈了男朋友 可是我更累了 我依旧抵挡不住它的来势汹汹毫无征兆 能够瞬间摧毁我的 还是抑郁症 时隔半年 现在我还是好想打开窗跳下去
546	1	明明很想死，却有想活着。每天都在活与死之间犹豫，但我知道，死赢了大半。唯一能救回我的是我的老公，可我不知道如何能收走他的心，太痛苦太痛苦了，孩子一周了，我要什么时候死，他们姐弟俩才会不难过呢？我撑不下去了，我想试割腕，
547	1	我会选择跳楼
548	1	不会死在床上的 会跳下去
549	1	有没有一种死法，死了还可以保证器官都能捐献
550	1	我写好了一封不知道什么时候会发出去的遗书，我还想再挺一挺，可是我真的撑不住了，我妈说她晚上十点回来，我要不要趁她不在的时候勇敢一点呢？
551	1	听说烧炭也不容易，想死又怕痛苦
552	1	啊 对了 听说吃了安眠药烧炭也有可能中途醒过来 意识清楚却无法动弹
553	1	我找时间去承德七星湖，跳那里的沼泽也不错[伤心]
554	1	跳楼好痛的&nbsp;&nbsp;会游泳的人跳河死是不是会很痛苦&nbsp;&nbsp;而且我有一点害怕 尸体浮肿烂掉飘在水面上
555	1	吃安眠药自杀也很难受 我试过
556	1	我想跳下去
557	1	要从高楼跳下才能得到快乐
558	1	所以我要跳我一定不让他们看见，他们要是让我跳我跳了就好像顺了他们的意思，mmp老子跳不跳他妈关你们屁事??
559	1	本来想在冬天死去，连自杀的方式都想好了，毕竟夏天烧炭太热[挤眼]，不过，现在看来要提前了[摊手]
560	1	走饭 你好 羡慕你走的那么洒脱 也佩服你的勇气 上吊这种方式我想也不敢想 每次有跳楼的冲动一看那么高觉得太可怕了 安眠药可能是我唯一敢尝试的 不知道自己还能撑多久
561	1	割腿上比割手腕出血要多哎 我觉得可能是我腿太肥了 所以一割就会有很多血
562	1	我现在好平静啊，平静到如果发现自己就站在六楼边缘，也可以毫不犹豫地跳下去
563	1	什么时候一起去死
564	1	有没有病友一起死啊
565	1	脱离了现世苦难的人们，你们愿意带我一起吗
566	1	又成都的约自杀的吗。有的滴滴
567	1	成都约自杀的滴滴。。。。
568	1	有约自杀的吗，成都，私信滴滴哈。是说真的[微笑]看到无病呻吟装抑郁的真的觉得搞笑。
569	1	我很害怕跳楼 可我越来越只求快 什么也不想顾了&nbsp;&nbsp;没什么留恋的
570	1	饭啊，我很痛苦，每天都看着对面的高楼，想像跳下来的那一刻。不想累及他人，该找个没人的地方偷偷的去死吧。
571	1	一年前割腕的时候 就该割得深一点 再深一点 这样就不会有今天 也不会有以后
572	1	跳海怎么样
573	1	饭饭 我过的好难过阿 呼吸特别困难 我好想跳下去
574	1	我觉得跳楼快准狠
575	1	一氧化碳中毒，烧炭
576	1	准备好胶带……烧炭的时候把安眠药喝下去……空间越小越好……一起？……
577	1	其实我可能就是自暴自弃的那种，我就像长不大的孩子，明明生活有希望，可是就是讨厌现在的生活，也找不到对象，一个人堕落，真想快点结束这样的生活，可是真的很害怕死，究竟是上吊还是跳了好纠结，谁可以帮我
578	1	你还是适合直接跳楼
579	1	吃药，心理治疗，都没用啊，心理始终有过不去的坎。有想要自杀的人吗？一起吧～快点结束这个绝望的人生
580	1	真羡慕你，自杀一次就能离开这个世界，而我，自杀了两次，都被救活了。[摊手][摊手][摊手]现在网络喷子这么多，我在考虑，下次自杀还要不要发微博了。。
581	1	我也准备来找你了，走饭，一直以来虽然想死过很多次，没有一次去真正做的，可是如果真正决定走了，就不会有回头路。我决定两个星期后结束，喝农药，去大山里，归于大自然。我也可以解脱了。。
582	1	我跳下去吧
583	1	我终于懂了为什么很多人喜欢割胳膊了。。。因为没有手指那么疼[允悲][允悲]不过。。我啊。。哪里都喜欢
584	1	明天我替大家试试烧炭感觉如何
585	1	安眠药加烧炭
586	1	前天在外地的宾馆，打开六楼的窗户，假如我跳了，一切就结束了，就不会再这么痛苦
587	1	约吗？我也很想死
588	1	我再也受不了了 怎么会有这么恶心的人 真的过不下去了 不离开这样的人我迟早也会去死的 去死吧 去死吧 去死吧 不要管身后事了 跳下去就无所谓了 一了百了！！！
589	1	约呗，活着有啥意思
590	1	约吗？一起死吧
591	1	多年后我会不会后悔这一刻没有跳下去
592	1	18楼跳下去会死么？
593	1	再挺一天试试 我遗书还没写
594	1	今天没跳，我再想想，没想好带着孩子一起走还是我自己走
595	1	我希望痛苦是一种可以转移的东西 它可以是个挂件 是件衣服 是枚图腾 我会收集所有人的痛苦然后装进我的背包 然后我带着包跳进夏威夷的活火山 焚烧一切
596	1	一起离开吗？我在湖南常德。
597	1	有一起去死的吗
598	1	有谁想我一样，说着去死然后现在还苟活着？走饭，我试过上吊了，我喜欢那种意识沉沦在无尽黑暗里的感觉，可为什么我没有死在那个阳光明媚的上午？连死我都做不到了吗？我知道的，是我还不够勇敢，我这一生的勇气都要尝试着用来自杀了
599	1	要不要一起
600	1	我好可怕啊 现在真的想跳下去
601	1	想跳楼，好害怕
602	1	跳楼的时候，你们起哄吧，
603	1	我刚刚就想跳了
604	1	我特别想去蹦极几千米高的那种
605	1	最好是在美妙的早晨上吊自杀。
606	1	准备今天下午烧炭。现在忽然心情平静了
607	1	真的会想要不去死一死
608	1	饭饭，最近总是幻想从楼上跳下或者拿刀捅自己，我觉得我总有一天会让这些变成现实的
609	1	你们知道我为什么想去四川吗 因为我希望给我一场地震 我就能离开这个世界。
610	1	饭饭，刚刚我没控制住在饭桌上哭了出来，父母就和我吵了起来。他们说，讨厌我这样无缘无故就知道哭。其实我已经很久很久很久没有这样突然崩溃了，只是他们一点也不了解我。一不小心，我又躲到房间拿起刀割手臂，居然给朋友打了通电话，她一直在安慰我。又麻烦了别人呢。我只是想活着，为什么这么难呢？
611	1	烧炭失败了，碳红了就感觉呼吸急促，缺氧。
612	1	谢谢你，烧炭失败了，准备再坚持一下。
613	1	我特别遵守交通规则，因为我要克制住撞向车的冲动，自杀就自杀，不能害别人出事故。警惕自己不能服毒，不能跳楼，因为我还要捐器官。献血不能献，我也一身的毛病，但愿器官还有点用。
614	1	有谁能一起烧炭自杀嘛
615	1	一个小时前决定今晚死，一个小时后觉得还可以撑一撑。我没有任何痛苦最让我痛苦。想喝酒了
616	1	那也要拉着你们两一起死
617	1	吃了一碗劳拉，现在的我绑着上吊的绳子，希望这次，不要再断了
618	1	一起死在这歪歪扭扭的世界里吧
619	1	死在家里晦气 跳河呛水太难受了 安眠药也很痛苦 想来想去没有一个好的办法 我认为好的办法是不伤害别人同时也能获得一大笔钱赔偿家属&nbsp;&nbsp;没这个机会时我是不会死的 所以苟活到了现在
620	1	饭饭，我也想烧炭自杀，可是我买不到安眠药也没有那么多木炭，更没有能容纳让我屋子产生足够一氧化碳的火盆。死都这么难。
621	1	用物理疼痛缓解心理疼痛，段时间的确有效，但长期以往真的不行。我之前眼睁睁看着我朋友拿刀要切自己，当时懵了没反应过来，但还好及时抢走了刀，不然可能当时我俩都要进医院了...希望你不要再沉溺下去了，受不了的话还是用橡皮筋吧，要好好的，别再流血了
622	1	我想跳楼呀 真的纵身一跃 什么都没有。生命停止了 痛苦也是
623	1	想走吗 跳楼怎么样 我也撑不住了
624	1	一个不幸的消息，我找到了吊死自己的方法，我可以不会下的去手，但是我可能会一直这么折磨自己。
625	1	每天都在幻想着自己是怎么离开的 是意外呢还是我鼓起勇气自杀
626	1	割一刀睡觉，完美[羞嗒嗒]
627	1	好想死啊 我想喝酒加头孢加安眠药 然后跳楼
628	1	饭，上吊好难受
629	1	烧炭难受还是上吊难受
630	1	烧炭还是上吊
631	1	我也想跳楼
632	1	我想跳楼 真的快准狠
633	1	你试过吗 我想跳楼 曾经也想上吊 但想想就难熬
634	1	上海约死 私信我 不跳楼什么都好说
635	1	饭，之前真的没有原因地想放弃生命，频频梦到自己跳河，被救起来后拿刀扎自己心脏，躺到车轮底下被碾等。可能我潜意识真的想要自取灭亡，可是昨天听到医生同学讲的病房里自杀的患者，其中有喝了两种农药一心想死，抢救了七天被宣布被没救了才说我想活的。我害怕那样未知的求生欲，怕后悔
